Job Title,Type of ownership,Sector,min_salary,max_salary,city,state,h_city,h_state,same_city
Senior Data Analyst,Nonprofit Organization,Health Care,77,132,New York,NY,New York,NY,1
Senior Data Analyst,Company - Public,Health Care,77,132,Secaucus,NJ,Secaucus,NJ,1
Junior Data Analyst,Company - Public,-1,77,132,New York,NY,South Plainfield,NJ,0
Junior Data Analyst,Company - Private,Business Services,77,132,New York,NY,New York,NY,1
Junior Data Analyst,Company - Private,Biotech & Pharmaceuticals,77,132,New York,NY,Chicago,IL,0
Senior Data Analyst,Company - Public,"Oil, Gas, Energy & Utilities",77,132,Brooklyn,NY,Waltham,MA,0
Junior Data Analyst,Company - Public,-1,77,132,West Orange,NJ,Gibsonia,PA,0
Senior Data Analyst,Subsidiary or Business Segment,Business Services,77,132,New York,NY,London,United Kingdom,0
Junior Data Analyst,Company - Private,Information Technology,77,132,Jersey City,NJ,New York,NY,0
Junior Data Analyst,Company - Public,Finance,77,132,Newark,NJ,New York,NY,0
Senior Data Analyst,Company - Private,Business Services,77,132,New York,NY,Edison,NJ,0
Senior Data Analyst,Hospital,Health Care,77,132,New York,NY,New York,NY,1
Junior Data Analyst,Company - Private,Business Services,77,132,Lake Success,NY,Spring,TX,0
Junior Data Analyst,Company - Public,-1,77,132,Long Island City,NY,Queens Village,NY,0
Junior Data Analyst,Company - Public,Finance,77,132,Jersey City,NJ,Tokyo,Japan,0
Senior Data Analyst,Company - Private,Finance,98,114,New York,NY,New York,NY,1
Junior Data Analyst,Company - Private,Information Technology,98,114,Florham Park,NJ,Northville,MI,0
Senior Data Analyst,Company - Public,Finance,98,114,New York,NY,Atlanta,GA,0
Junior Data Analyst,Company - Public,Finance,98,114,Florham Park,NJ,New York,NY,0
Senior Data Analyst,Company - Private,Insurance,98,114,Woodbridge,NJ,Boston,MA,0
Junior Data Analyst,Hospital,Health Care,98,114,New York,NY,New York,NY,1
Junior Data Analyst,Company - Private,Health Care,98,114,New York,NY,Santa Clara,CA,0
Junior Data Analyst,Company - Private,Business Services,98,114,Parsippany,NJ,New York,NY,0
Junior Data Analyst,Company - Private,Business Services,98,114,New York,NY,South Plainfield,NJ,0
Junior Data Analyst,Company - Public,Information Technology,98,114,New York,NY,Redwood City,CA,0
Junior Data Analyst,Nonprofit Organization,Health Care,98,114,New York,NY,New York,NY,1
Junior Data Analyst,Company - Private,Information Technology,98,114,Whippany,NJ,Rochester,NY,0
Junior Data Analyst,Company - Private,Information Technology,98,114,New York,NY,LISBOA,Portugal,0
Junior Data Analyst,Company - Private,Business Services,98,114,New York,NY,New York,NY,1
Senior Data Analyst,Company - Private,Health Care,98,114,New York,NY,New York,NY,1
Junior Data Analyst,Company - Private,Business Services,98,114,New York,NY,New York,NY,1
Junior Data Analyst,Company - Private,Information Technology,98,114,New York,NY,Parsippany,NJ,0
Junior Data Analyst,Company - Public,Finance,98,114,Florham Park,NJ,New York,NY,0
Junior Data Analyst,Company - Private,Information Technology,98,114,Jersey City,NJ,North Brunswick,NJ,0
Junior Data Analyst,Nonprofit Organization,Health Care,98,114,Lake Success,NY,N New Hyde Park,NY,0
Junior Data Analyst,Company - Public,-1,98,114,New York,NY,Shepton Mallet,United Kingdom,0
Junior Data Analyst,Unknown,Business Services,98,114,New York,NY,Westfield,IN,0
Junior Data Analyst,Company - Private,Business Services,98,114,New York,NY,Southfield,MI,0
Junior Data Analyst,Subsidiary or Business Segment,Business Services,98,114,Hoboken,NJ,Irvine,CA,0
Junior Data Analyst,Company - Private,Business Services,98,114,New York,NY,Hilliard,OH,0
Senior Data Analyst,Company - Private,Business Services,98,114,New York,NY,Alexandria,VA,0
Junior Data Analyst,Nonprofit Organization,Health Care,98,114,West Orange,NJ,West Orange,NJ,1
Junior Data Analyst,Company - Private,Information Technology,98,114,New York,NY,Northville,MI,0
Junior Data Analyst,Company - Private,Manufacturing,48,96,New York,NY,Albany,NY,0
Senior Data Analyst,Company - Public,Information Technology,48,96,Jersey City,NJ,Paris,France,0
Junior Data Analyst,Company - Private,Health Care,48,96,Staten Island,NY,Staten Island,NY,1
Junior Data Analyst,Unknown,Business Services,48,96,New York,NY,Westfield,IN,0
Senior Data Analyst,Company - Private,-1,48,96,New York,NY,Durham,United Kingdom,0
Junior Data Analyst,Company - Private,Accounting & Legal,48,96,Harrison,NY,Plainsboro,NJ,0
Junior Data Analyst,Company - Public,Finance,48,96,Florham Park,NJ,New York,NY,0
Junior Data Analyst,Company - Private,Business Services,48,96,Jersey City,NJ,Garden City,NY,0
Junior Data Analyst,Company - Private,Information Technology,48,96,New York,NY,Woodridge,IL,0
Junior Data Analyst,Company - Public,Finance,48,96,New York,NY,New York,NY,1
Junior Data Analyst,Company - Private,Finance,48,96,Iselin,NJ,Iselin,NJ,1
Junior Data Analyst,Company - Public,Information Technology,48,96,Montvale,NJ,Montvale,NJ,1
Junior Data Analyst,Company - Private,Business Services,48,96,Woodcliff Lake,NJ,Alpharetta,GA,0
Senior Data Analyst,Company - Private,Business Services,48,96,New York,NY,Alexandria,VA,0
Senior Data Analyst,Company - Private,Information Technology,48,96,Brooklyn,NY,Rochester,NY,0
Senior Data Analyst,Nonprofit Organization,Health Care,48,96,Bronx,NY,Albany,NY,0
Junior Data Analyst,Company - Private,Business Services,48,96,Parsippany,NJ,London,United Kingdom,0
Junior Data Analyst,Contract,-1,48,96,Franklin Lakes,NJ,Plano,TX,0
Senior Data Analyst,Company - Private,Biotech & Pharmaceuticals,48,96,New York,NY,Chicago,IL,0
Junior Data Analyst,Government,Government,26,47,Salt Lake City,UT,South Salt Lake,UT,0
Junior Data Analyst,Company - Private,Manufacturing,26,47,West Jordan,UT,West Jordan,UT,1
Junior Data Analyst,College / University,Education,26,47,Salt Lake City,UT,Salt Lake City,UT,1
Junior Data Analyst,Company - Private,Information Technology,26,47,Salt Lake City,UT,Dallas,TX,0
Junior Data Analyst,Company - Private,Business Services,26,47,Salt Lake City,UT,Morrisville,NC,0
Junior Data Analyst,Company - Public,-1,26,47,Salt Lake City,UT,Alexandria,VA,0
Junior Data Analyst,Company - Private,Business Services,26,47,Salt Lake City,UT,Farmington Hills,MI,0
Junior Data Analyst,Company - Private,Information Technology,26,47,Lehi,UT,San Francisco,CA,0
Junior Data Analyst,Company - Private,-1,26,47,Salt Lake City,UT,Sugar Land,TX,0
Junior Data Analyst,Company - Private,Business Services,26,47,Salt Lake City,UT,Santa Clara,CA,0
Junior Data Analyst,Company - Public,Finance,26,47,Salt Lake City,UT,New York,NY,0
Junior Data Analyst,Company - Private,Information Technology,26,47,Salt Lake City,UT,Herndon,VA,0
Junior Data Analyst,Company - Private,Business Services,26,47,Salt Lake City,UT,Raleigh,NC,0
Junior Data Analyst,Company - Private,Manufacturing,26,47,Salt Lake City,UT,Salt Lake City,UT,1
Junior Data Analyst,Company - Private,-1,26,47,Lehi,UT,Vaughan,Canada,0
Junior Data Analyst,Company - Public,-1,26,47,Salt Lake City,UT,Salt Lake City,UT,1
Junior Data Analyst,Company - Private,Information Technology,26,47,Salt Lake City,UT,Farmington Hills,MI,0
Senior Data Analyst,Company - Public,Information Technology,26,47,Salt Lake City,UT,London,United Kingdom,0
Junior Data Analyst,Company - Private,-1,26,47,Salt Lake City,UT,Sugar Land,TX,0
Senior Data Analyst,Company - Public,Information Technology,26,47,Draper,UT,Seattle,WA,0
Junior Data Analyst,Company - Private,Manufacturing,26,47,Lehi,UT,Temple,GA,0
Junior Data Analyst,Company - Private,Information Technology,26,47,American Fork,UT,Greenwood Village,CO,0
Senior Data Analyst,Company - Private,-1,26,47,Salt Lake City,UT,Stamford,CT,0
Junior Data Analyst,Company - Public,"Oil, Gas, Energy & Utilities",26,47,Lehi,UT,Lehi,UT,1
Junior Data Analyst,Company - Private,Business Services,26,47,Riverton,UT,Huntsville,AL,0
Senior Data Analyst,Company - Private,Information Technology,26,47,Draper,UT,Mountain View,CA,0
Senior Data Analyst,Company - Private,Accounting & Legal,31,59,Salt Lake City,UT,Santa Clara,CA,0
Junior Data Analyst,Company - Public,"Oil, Gas, Energy & Utilities",31,59,Lehi,UT,Lehi,UT,1
Junior Data Analyst,Company - Private,Information Technology,31,59,Salt Lake City,UT,Farmington Hills,MI,0
Junior Data Analyst,Company - Private,Business Services,31,59,Salt Lake City,UT,Southfield,MI,0
Junior Data Analyst,Company - Public,Business Services,47,81,Reedley,CA,Menlo Park,CA,0
Junior Data Analyst,School / School District,Education,47,81,Visalia,CA,Springville,CA,0
Junior Data Analyst,Nonprofit Organization,Non-Profit,47,81,Hanford,CA,City of Industry,CA,0
Junior Data Analyst,Company - Private,Aerospace & Defense,43,69,Hampton,VA,Cary,NC,0
Junior Data Analyst,College / University,Education,43,69,Hampton,VA,Hampton,VA,1
Junior Data Analyst,Company - Private,Business Services,43,69,Norfolk,VA,Schaumburg,IL,0
Junior Data Analyst,Nonprofit Organization,Non-Profit,43,69,Hampton,VA,Hampton,VA,1
Junior Data Analyst,Company - Private,Information Technology,43,69,Hampton,VA,Woodridge,IL,0
Junior Data Analyst,Company - Private,Business Services,43,69,Portsmouth,VA,Charleston,SC,0
Junior Data Analyst,Company - Private,-1,43,69,Norfolk,VA,Duluth,GA,0
Junior Data Analyst,Company - Private,-1,43,69,Norfolk,VA,Mc Lean,VA,0
Junior Data Analyst,Nonprofit Organization,Non-Profit,43,69,Norfolk,VA,Norfolk,VA,1
Junior Data Analyst,Company - Private,Information Technology,43,69,Hampton,VA,Woodridge,IL,0
Junior Data Analyst,Company - Private,Business Services,43,69,Portsmouth,VA,Charleston,SC,0
Junior Data Analyst,Company - Private,Business Services,43,69,Chesapeake,VA,Wilmington,NC,0
Junior Data Analyst,Subsidiary or Business Segment,Manufacturing,43,69,Smithfield,VA,Smithfield,VA,1
Junior Data Analyst,Company - Public,Business Services,43,69,Suffolk,VA,Mc Lean,VA,0
Junior Data Analyst,Company - Private,Retail,43,69,Norfolk,VA,Chennai,India,0
Junior Data Analyst,Company - Private,"Construction, Repair & Maintenance",43,69,Norfolk,VA,San Diego,CA,0
Junior Data Analyst,Company - Private,Information Technology,43,69,Hampton,VA,Burlington,MA,0
Senior Data Analyst,Company - Private,Business Services,43,69,Norfolk,VA,Reston,VA,0
Junior Data Analyst,Company - Private,Information Technology,43,69,Hampton,VA,Woodridge,IL,0
Junior Data Analyst,Company - Public,Accounting & Legal,43,69,Newport News,VA,Yorktown,VA,0
Junior Data Analyst,Company - Private,Information Technology,43,69,Hampton,VA,Burlington,MA,0
Junior Data Analyst,Company - Private,Business Services,43,69,Portsmouth,VA,Charleston,SC,0
Junior Data Analyst,Company - Private,Business Services,43,69,Hampton,VA,Fort Monroe,VA,0
Junior Data Analyst,Company - Private,Information Technology,43,69,Hampton,VA,Burlington,MA,0
Senior Data Analyst,Company - Private,Telecommunications,43,69,Norfolk,VA,Mc Lean,VA,0
Junior Data Analyst,Company - Private,Business Services,43,69,Virginia Beach,VA,Herndon,VA,0
Junior Data Analyst,Company - Private,Business Services,43,69,Hampton,VA,Hampton,VA,1
Junior Data Analyst,Company - Private,Aerospace & Defense,43,69,Yorktown,VA,Chesapeake,VA,0
Senior Data Analyst,Company - Private,Business Services,43,69,Portsmouth,VA,Charleston,SC,0
Junior Data Analyst,Company - Private,Information Technology,49,112,Hampton,VA,Burlington,MA,0
Junior Data Analyst,Company - Public,Real Estate,49,112,Chesapeake,VA,Los Angeles,CA,0
Junior Data Analyst,Company - Private,Business Services,49,112,Hampton,VA,Hampton,VA,1
Senior Data Analyst,Company - Private,-1,49,112,Norfolk,VA,Mc Lean,VA,0
Senior Data Analyst,Company - Private,Business Services,49,112,Norfolk,VA,Reston,VA,0
Senior Data Analyst,Company - Private,Telecommunications,49,112,Norfolk,VA,Mc Lean,VA,0
Senior Data Analyst,Company - Private,Business Services,49,112,Norfolk,VA,Washington,DC,0
Junior Data Analyst,Company - Private,Business Services,49,112,Fort Eustis,VA,Alexandria,VA,0
Senior Data Analyst,Company - Private,Business Services,49,112,Norfolk,VA,Washington,DC,0
Junior Data Analyst,Company - Private,"Construction, Repair & Maintenance",49,112,Norfolk,VA,San Diego,CA,0
Junior Data Analyst,Company - Public,Aerospace & Defense,49,112,Norfolk,VA,Arlington,VA,0
Junior Data Analyst,Contract,Information Technology,49,112,Norfolk,VA,Virginia Beach,VA,0
Junior Data Analyst,Company - Public,Business Services,49,112,Chesapeake,VA,Phoenix,AZ,0
Junior Data Analyst,Company - Private,Information Technology,49,112,Norfolk,VA,Fairfax,VA,0
Junior Data Analyst,Company - Private,Information Technology,49,112,Norfolk,VA,Fairfax,VA,0
Junior Data Analyst,Company - Private,Information Technology,30,54,Gainesville,FL,Woodridge,IL,0
Junior Data Analyst,Company - Private,Information Technology,30,54,Gainesville,FL,Woodridge,IL,0
Junior Data Analyst,College / University,Education,30,54,Gainesville,FL,Gainesville,FL,1
Junior Data Analyst,Nonprofit Organization,Insurance,30,54,Gainesville,FL,Gainesville,FL,1
Junior Data Analyst,Nonprofit Organization,Health Care,30,54,Alachua,FL,Jacksonville,FL,0
Junior Data Analyst,Company - Private,Information Technology,30,54,Gainesville,FL,Woodridge,IL,0
Junior Data Analyst,Company - Private,Information Technology,30,54,Gainesville,FL,Woodridge,IL,0
Junior Data Analyst,Nonprofit Organization,Health Care,30,54,Gainesville,FL,Jacksonville,FL,0
Junior Data Analyst,Company - Public,Information Technology,55,103,El Segundo,CA,El Segundo,CA,1
Junior Data Analyst,Company - Private,Information Technology,55,103,Santa Monica,CA,Santa Monica,CA,1
Junior Data Analyst,Company - Private,Information Technology,55,103,Los Angeles,CA,Sterling,VA,0
Junior Data Analyst,Company - Private,Information Technology,55,103,Los Angeles,CA,New York,NY,0
Junior Data Analyst,Self-employed,Business Services,55,103,Hermosa Beach,CA,Hermosa Beach,CA,1
Junior Data Analyst,Company - Private,Information Technology,55,103,Los Angeles,CA,Woodridge,IL,0
Junior Data Analyst,Company - Private,-1,55,103,Gardena,CA,Los Angeles,CA,0
Junior Data Analyst,Subsidiary or Business Segment,Information Technology,55,103,Los Angeles,CA,Piscataway,NJ,0
Senior Data Analyst,Company - Private,Information Technology,55,103,Los Angeles,CA,Atlanta,GA,0
Junior Data Analyst,Company - Private,Business Services,55,103,Burbank,CA,South Jordan,UT,0
Junior Data Analyst,Company - Private,Information Technology,55,103,Los Angeles,CA,Culver City,CA,0
Junior Data Analyst,Company - Private,Government,55,103,Los Angeles,CA,Burlingame,CA,0
Junior Data Analyst,Company - Private,Business Services,55,103,Los Angeles,CA,New York,NY,0
Senior Data Analyst,Company - Private,Finance,55,103,Los Angeles,CA,Los Angeles,CA,1
Junior Data Analyst,Contract,-1,55,103,Los Angeles,CA,Seattle,WA,0
Junior Data Analyst,Company - Private,Accounting & Legal,55,103,Los Angeles,CA,Plainsboro,NJ,0
Junior Data Analyst,Company - Private,Information Technology,55,103,Los Angeles,CA,Los Angeles,CA,1
Junior Data Analyst,Company - Private,Business Services,55,103,Culver City,CA,Troy,MI,0
Junior Data Analyst,Company - Private,-1,55,103,Los Angeles,CA,Van Nuys,CA,0
Junior Data Analyst,Company - Private,Business Services,55,103,Glendale,CA,Glendale,CA,1
Junior Data Analyst,Company - Private,Information Technology,55,103,Los Angeles,CA,Centennial,CO,0
Senior Data Analyst,Nonprofit Organization,Health Care,55,103,Los Angeles,CA,Los Angeles,CA,1
Junior Data Analyst,Company - Public,Business Services,55,103,El Segundo,CA,Menlo Park,CA,0
Junior Data Analyst,Company - Private,Health Care,55,103,El Segundo,CA,El Segundo,CA,1
Junior Data Analyst,Company - Private,Real Estate,55,103,El Segundo,CA,El Segundo,CA,1
Junior Data Analyst,Company - Private,Media,55,103,Santa Monica,CA,Santa Monica,CA,1
Junior Data Analyst,Company - Private,Information Technology,55,103,Los Angeles,CA,Los Angeles,CA,1
Junior Data Analyst,Nonprofit Organization,Health Care,55,103,Inglewood,CA,Culver City,CA,0
Junior Data Analyst,Nonprofit Organization,Education,37,70,Los Angeles,CA,New York,NY,0
Junior Data Analyst,Company - Private,Media,37,70,Glendale,CA,Vancouver,Canada,0
Junior Data Analyst,Company - Private,"Construction, Repair & Maintenance",37,70,Los Angeles,CA,San Francisco,CA,0
Junior Data Analyst,Company - Private,Business Services,37,70,Los Angeles,CA,Berwyn,PA,0
Junior Data Analyst,Company - Private,Information Technology,37,70,Glendale,CA,El Segundo,CA,0
Junior Data Analyst,Company - Public,-1,37,70,Los Angeles,CA,Los Angeles,CA,1
